IDCARNET_ACTIVITE;IDPERSONNEL;IDOFFRES;SEMAINE;DATE_CONTRAT;TEMPS_EXTER;TEMPS_BUREAU;KILOMETRAGES;REFERENCE;MONTANT;TRANSPORT;KMTRANSPORT;NBRETRANSPORT;JUSTIFTRANS;MTTRANSPORT;PERDIEM;NBREPERDIEM;DERNIERJOUR;JUSTIFPERDIEM;FRAISDIVERS;JUSTIFDIVERS;MTFRAISDIVERS;AVANCES;MT_LOCATION;NBREPAS;NBRENUITE;JUSTIFREPAS;JUSTIFNUITE;JUSTIFDEMARCHES;VISAING;VISARES
302;42;0;18;03/05/2010;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
303;42;483;11;16/03/2010;;;;;0,000000;Voiture;45;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-ARCADES-HENAN CHINE-SVTP-GAU-ECAV-ALPAGES;0;0
304;37;483;9;03/03/2010;;;;;0,000000;Voiture;65;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-FI SARL-ALPAGES-EERI-SAHEL BUILDING
CEC-JUMENI-ALPAGES";0;0
305;42;482;11;17/03/2010;;;;;0,000000;Voiture;55;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-AFIA LOUM-SGBS-ASS-SEBEL INVEST-PAM- UNESCO-ALPAGES;0;0
306;37;483;9;04/03/2010;;;;;0,000000;Voiture;52;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SCPI-BRS-ALPAGES-OBS-PROCURE
ALPAGESMBACOL-ALPAGES";0;0
307;42;483;11;18/03/2010;;;;;0,000000;Voiture;49;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-SIPRES-MAME NGOR NIANG-PRCPE-SCI TAWFIKH- ESCI-ALPAGES;0;0
308;37;483;9;05/03/2010;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-MULTELEC-ALPAGES-REGIE MUGNIER
EERI-OBS-SENICOM-ALPAGES";0;0
309;42;482;11;19/03/2010;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES- ASS- SIPA -MAITRE DIAWARA DIAGNE-BENJA- ALPAGES-CABINET TABATH;0;0
310;37;483;10;08/03/2010;;;;;0,000000;Voiture;47;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-BHS-CAYOR TECHNO PLUS-SAHEL 
BUILDING-ALPAGES";0;0
311;37;483;10;09/03/2010;;;;;0,000000;Voiture;45;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-NESTLE SENEGAL-ALPAGES-SCPI-ALPAGES;0;0
312;37;483;10;10/03/2010;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-BEAD-CEC-REGIE MUGNIER-ALPAGES
SUNEOR -ALPAGES";0;0
313;37;483;10;11/03/2010;;;;;0,000000;Voiture;55;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-BRIGADE DE GENDARMERIE FAIDHERBE
SAHEL BUILDING- ALPAGES-OBS-SONACOS-ALPAGES";0;0
315;42;483;12;22/03/2010;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-ESCI-SATTAR BTP- PCRPE-TRE-SCI ADJA SENABA-TEYLIUM-ALPAGES;0;0
316;37;483;10;12/03/2010;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SAI IFI-EERI-ALPAGES-SUNEOR-BRIGADE
DE GENDARMERIE FAIDHERBE-OBS-ALPAGES";0;0
317;42;482;12;23/03/2010;;;;;0,000000;Voiture;47;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES- OXFAM GB- GAU -DIAWARA ARCHI - SEBEL INVEST- TOTAL SENEGAL- ALPAGES;0;0
318;42;483;12;24/03/2010;;;;;0,000000;Voiture;57;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-SIPRES-ARCADES- ECAV-ALMAHDI -SCI TAWFIKH- SATTAR BTP-ALPAGES;0;0
319;37;483;11;15/03/2010;;;;;0,000000;Voiture;60;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-GAI-NOVABRICK-AGETIP-ALPAGES
GENDARMERIE-EKSBS-ALPAGES";0;0
320;42;482;12;25/03/2010;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES BHS -SGBS-NVELLES DESTINATION -DCES-SPP- SEGOA- SERA- ASS- ALPAGES;0;0
321;42;483;12;26/03/2010;;;;;0,000000;Voiture;51;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES HENAN CHINE- PCRPE-ESCI- KHARAFI-SVTP-SIPRES- ALPAGES;0;0
322;42;482;13;29/03/2010;;;;;0,000000;Voiture;49;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES -D A U - IBAT - SEBEL INVEST- GAU- ECAV -BHS - COSE SARL- ALPAGES;0;0
323;42;483;13;30/03/2010;;;;;0,000000;Voiture;54;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;; ALPAGES - ESCI - ARCADES - SCI ADJA SENABA- SATTAR BTP- OXFAM GB - ALPAGES;0;0
324;42;482;13;31/03/2010;;;;;0,000000;Voiture;61;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES -EIFFFAGES - TOTAL SENEGAL- WARDA SENEAGAL- ASS- ASER- SEBEL INVEST- SOTRACOM-ALPAGES;0;0
325;37;483;11;16/03/2010;;;;;0,000000;Voiture;60;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ARCADES-ALPAGES-REGIE MUGNIER
NOVABRICK-FI SARL-ALPAGES";0;0
326;37;483;11;17/03/2010;;;;;0,000000;Voiture;54;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-MBACKOL-EKSBS-ALPAGES-SUNEOR
SCPI-ALPAGES";0;0
347;37;483;11;18/03/2010;;;;;0,000000;Voiture;58;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-GENDARMERIE FAIDHERBE-ALPAGES
GENDARMERIE FAIDHERBE-ALPAGES-FI SARL";0;0
348;37;483;11;19/03/2010;;;;;0,000000;Voiture;63;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SAI IFI-SAHEL BUILDING-ALPAGES
MBAKOL-BUILDING SA-KFE-ALPAGES";0;0
350;37;483;12;22/03/2010;;;;;0,000000;Voiture;60;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-EKSBS-REGIE MUGNIER-OBS-ALPAGES-
NOVABRICK-ALPAGES";0;0
351;37;483;12;23/03/2010;;;;;0,000000;Voiture;62;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-EKSBS-ALPAGES-NOVABRICK-SAHEL
BUILDING-EERI-ALPAGES";0;0
352;37;483;12;24/03/2010;;;;;0,000000;Voiture;51;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-EKSBS-ALPAGES-TEYLIUM-ALPAGES-
CEC-ALPAGES";0;0
353;37;483;12;25/03/2010;;;;;0,000000;Voiture;54;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-GAI-SEBTPA-JUMENI-NOVABRICK-ALPA
GES-SAI IFI-ALPAGES";0;0
354;37;483;12;26/03/2010;;;;;0,000000;Voiture;62;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-GENDARMERIE FAIDHERBE-EERI-
ALPAGES-NOVABRICK-SAHEL BUILDING-ALPAGES";0;0
355;37;483;13;29/03/2010;;;;;0,000000;Voiture;51;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-EERI-SUNEOR-SCPI-ALPAGES-JUMENI-
ALPAGES
";0;0
359;47;2374;16;21/04/2010;;;;;0,000000;Voiture;155;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
360;47;54;15;16/04/2010;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
361;47;990;16;19/04/2010;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
362;47;1163;16;20/04/2010;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
363;47;362;17;27/04/2010;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
364;47;1146;17;27/04/2010;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
365;42;483;13;01/04/2010;;;;;0,000000;Voiture;45;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES- HENAN CHINE-ESCI- EMG -PRCPE- SATTAR - ALPAGES;0;0
366;42;482;13;02/04/2010;;;;;0,000000;Voiture;50;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - TRE - MAITRE DIAWARA DIAGNE- SVTP-TOTAL SENEGAL- ALPAGES;0;0
367;42;483;14;05/04/2010;;;;;0,000000;Voiture;52;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - SIPRES - SIPA - AL KHARAFI-  SCI ADJA SENABA - COSE SARL- ALPAGES;0;0
368;42;482;14;06/04/2010;;;;;0,000000;Voiture;47;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - ECAV - GAU - SGBS - ARCADES - NOUVELLES DESTINATIONS - ALPAGES ;0;0
369;42;483;14;07/04/2010;;;;;0,000000;Voiture;43;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - TEYLIUM - BHS - ESCI - PCRPE- SATTAR - TAFA FALL - ALPAGES;0;0
370;42;482;14;08/04/2010;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - TRE - SVTP - SICS INTERNATIONAL- SEGOA- CCBM - ALPAGES;0;0
371;42;483;14;09/04/2010;;;;;0,000000;Voiture;49;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - SOTRACOM - SCI TAWFIKH- MAME NGOR NIANG -  GAU - WARDA SENEGAL - ALPAGES;0;0
372;47;1146;17;30/04/2010;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
373;28;482;13;01/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;Frais de transport ;;0,000000;0,000000;0,000000;1;0;;;SNCOT pour offre Diagnostic;0;0
374;28;2352;13;02/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
375;28;482;13;04/04/2010;;;;;0,000000;Voiture;20;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;Villa M DIAW pour offre de Diagnostic;0;0
376;28;483;14;06/04/2010;;;;;0,000000;Voiture;12;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Lamtoro pour reglement Diagnostic M. DIAW;0;0
377;28;922;14;07/04/2010;;;;;0,000000;Voiture;17;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
378;28;143;14;07/04/2010;;;;;0,000000;Voiture;14;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
379;28;173;14;07/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
380;46;0;20;17/05/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
381;28;482;14;08/04/2010;;;;;0,000000;Voiture;18;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;N‚gociations offre AB Construction pour immeuble 2 sous sol + rdc + 8 ‚tages;0;0
382;28;1749;14;08/04/2010;;;;;0,000000;Voiture;10;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
383;28;1749;14;09/04/2010;;;;;0,000000;Voiture;10;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
384;28;143;14;09/04/2010;;;;;0,000000;Voiture;18;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
385;28;342;14;09/04/2010;;;;;0,000000;Voiture;14;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
386;28;1031;15;12/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
387;28;134;15;12/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
388;28;1025;15;12/04/2010;;;;;0,000000;Voiture;15;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
389;28;500;15;12/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
390;28;389;15;12/04/2010;;;;;0,000000;Voiture;12;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
391;28;173;15;13/04/2010;;;;;0,000000;Voiture;18;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
392;28;106;15;13/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
393;28;482;0;;;;;;0,000000;Voiture;12;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;LAMTORO pour offre Immeuble AB construction;0;0
394;28;482;15;13/04/2010;;;;;0,000000;Voiture;10;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;R‚union pour immeuble Ngagne de Sagana DIOP;0;0
395;28;481;15;13/04/2010;;;;;0,000000;Voiture;15;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Pour modification offre de l'immeuble;0;0
396;28;2369;15;16/04/2010;;;;;0,000000;Voiture;18;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
397;28;2369;16;19/04/2010;;;;;0,000000;Voiture;40;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
398;28;481;16;20/04/2010;;;;;0,000000;Voiture;12;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Cabinet Lamtoro Pour explication du rapport de Diagnostic villa M. DIAW;0;0
399;28;1025;16;20/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
400;28;500;16;20/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
401;28;2369;16;22/04/2010;;;;;0,000000;Voiture;18;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
402;28;173;16;22/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
403;28;1393;16;22/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
404;28;2369;17;26/04/2010;;;;;0,000000;Voiture;18;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
405;28;500;17;26/04/2010;;;;;0,000000;Voiture;15;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
406;28;944;17;26/04/2010;;;;;0,000000;Voiture;17;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
407;28;944;17;26/04/2010;;;;;0,000000;Voiture;10;0;R‚ception ferraillage … l'atelier;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
408;28;342;17;26/04/2010;;;;;0,000000;Voiture;12;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
409;28;483;17;27/04/2010;;;;;0,000000;Voiture;15;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;AB construction pour cheque avance de d‚marrage  IMMEUBLE;0;0
410;28;143;17;27/04/2010;;;;;0,000000;Voiture;14;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
411;28;2369;17;28/04/2010;;;;;0,000000;Voiture;18;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
412;28;173;17;28/04/2010;;;;;0,000000;Voiture;17;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
413;28;1025;17;30/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
414;28;500;17;30/04/2010;;;;;0,000000;Voiture;16;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
415;28;1758;17;30/04/2010;;;;;0,000000;Voiture;15;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
416;28;173;15;13/04/2010;;;;;0,000000;Voiture;17;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
417;28;106;14;07/04/2010;;;;;0,000000;Voiture;17;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
418;28;483;16;21/04/2010;;;;;0,000000;Voiture;10;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Facture de M. DIALLO;0;0
419;28;483;16;21/04/2010;;;;;0,000000;Voiture;395;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;Cheques de Touba Materiaux et d‚marches commerciales;0;0
420;47;54;18;03/05/2010;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
421;47;990;18;03/05/2010;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
422;42;483;15;16/04/2010;;;;;0,000000;Voiture;52;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - SIPRES - SVTP - ESCI - AFEC - TEYLIUM- ALPAGES -  ECAV - MAITRE DAIWARA DIAGNE - ALPAGES ;0;0
426;42;481;16;19/04/2010;;;;;0,000000;Voiture;48;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;  ALPAGES- SERA - SENENGALAISE DE L'AUTOMOBILE -  MATFORCE - AFRICAINE DE L'AUTOMOBILE - ALAPAGES- ASS - EXPERT ADAMA MBAYE- ALPAGES ;0;0
427;42;482;16;20/04/2010;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - SOTRACOM - EMG  -  MR AFIA LOUM -  SATTAR IMMO - SEBEL INVEST - ALPAGES;0;0
428;42;482;16;21/04/2010;;;;;0,000000;Voiture;41;0;;0,000000;;0;0;;Frais de transport ;paiement parking a‚roport;1 000,000000;0,000000;0,000000;0;1;;A‚roport  , croix du sud pour Mr ZAHAMA;ALPAGES - EMG- MAITRE DIAWARA DIAGNE -  SATTAR BPT- ALPAGES - AEROPORT - HOTEL CROIX DU SUD  - ALPAGES ;0;0
429;42;482;16;22/04/2010;;;;;0,000000;Voiture;38;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - CROIX DU SUD - ALPAGES - SIPRES - SVTP - ALPAGES - CROIX DU SUD - ALPAGES;0;0
430;42;482;16;23/04/2010;;;;;0,000000;Voiture;33;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - GAU - SEGOA - TOTAL   -  Mr LOUM AFIA - ALPAGES;0;0
431;42;483;17;26/04/2010;;;;;0,000000;Voiture;38;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALAPGES -  SIPRES - GAU - SVTP - COSE SARL - ARCADES -  ECAV -  ALPAGES;0;0
432;42;482;17;27/04/2010;;;;;0,000000;Voiture;37;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - SICS INTERNATIONALE -  TOTAL SENEGAL - WARDA SENEGAL -  SIPA - ALPAGES;0;0
433;42;483;17;28/04/2010;;;;;0,000000;Voiture;29;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - MAME NGOR NIANG -  MAITRE DAIWARA DIAGNE - AL KHARAFI - ALPAGES;0;0
434;42;482;17;29/04/2010;;;;;0,000000;Voiture;38;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - SEBEL INVEST - SVTP - EMG - MERMOZ -  HENAN CHINE - ALPAGES;0;0
435;42;483;17;30/04/2010;;;;;0,000000;Voiture;31;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - SATTAR BTP - TEYLIUM - SIPRES - COSE SARL - ARCADES- ALPAGES;0;0
438;42;483;15;14/04/2010;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 500,000000;0,000000;0,000000;0;0;;;ALPAGES -  NOUVELLES DESTINATIONS  - ALPAGES;0;0
439;42;483;15;12/04/2010;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;4 000,000000;0,000000;0,000000;0;0;;;ALPAGES - SATTAR BTP - ALPAGES;0;0
440;42;483;15;13/04/2010;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;5 000,000000;0,000000;0,000000;0;0;;;ALPAGES -  ARCADES - COSE SARL - ALPAGES;0;0
442;42;482;15;15/04/2010;;;;;0,000000;Voiture;48;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES - SEGOA  - SERA - SVTP - ATTAIJARY BANK -  SIPRES - TOTAL SENEGAL - GAU - ALPAGES;0;0
444;51;993;0;02/04/2010;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
445;51;95;0;07/04/2010;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;0;0
446;51;335;0;06/04/2001;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;0;0
447;51;1021;0;07/04/2010;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
449;47;992;19;11/05/2010;;;;;0,000000;Voiture;54;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;0;0
450;47;341;19;12/05/2010;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;0;0
451;37;483;17;29/04/2010;;;;;0,000000;Voiture;48;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ETPA-SICAP SA-CARREFOUR MEDICAL
ALPAGES -COHPES-ALPAGES -LUX DEV -ALPAGES";0;0
452;37;483;13;02/04/2010;;;;;0,000000;Voiture;60;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SCPI-ALPAGES-NOVABRIK-OBS-
ALPAGES-CEC-SAHEL BUILDING-ALPAGES";0;0
453;37;483;14;06/04/2010;;;;;0,000000;Voiture;63;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-FI SARL-SOGECAM-ALPAGES-JUMENI-
ALPAGES-AGETIP-ALPAGES";0;0
454;37;483;14;08/04/2010;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-PROCURE-SAVANA-ALPAGES-ISADI
ALPAGES-ETPA-ALPAGES";0;0
455;37;483;14;09/04/2010;;;;;0,000000;Voiture;52;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-CSTI-SAVANA-SONACOS-ALPAGES
EERI-JUMENI- ALPAGES";0;0
456;37;483;15;12/04/2010;;;;;0,000000;Voiture;43;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-OBS-FI SARL-BRIGADE DE GRNDARMERIE-NOVABRICK-ALPAGES;0;0
457;37;483;15;13/04/2010;;;;;0,000000;Voiture;45;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ERI-PROCURE-ALPAGES-SAHEL BUILD
CEC -ALPAGES";0;0
458;37;483;15;14/04/2010;;;;;0,000000;Voiture;47;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES -SOGECAM-ETPA-ALPAGES-CBAO-
PROCURE-AGETIP-ALPAGES";0;0
459;37;483;15;15/04/2010;;;;;0,000000;Voiture;45;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES -KFE-ETPA-ALPAGES-OBS-EERI-ALPAGES;0;0
460;37;483;15;16/04/2010;;;;;0,000000;Voiture;48;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-KFE-OBS-ALPAGES-EERI-ENTREPRISE
D et FILS- ALPAGES";0;0
461;37;483;16;19/04/2010;;;;;0,000000;Voiture;48;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-BCEAO-ALPAGES-EERI-OBS-LUX DEV-
ALPAGES";0;0
462;37;483;16;20/04/2010;;;;;0,000000;Voiture;62;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-NESTLE SENEGAL-ALPAGES-SAVANA-
ALPAGES";0;0
463;37;483;16;21/04/2010;;;;;0,000000;Voiture;43;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-FI SARL-ETPA-ALPAGES -AGETIP-EKSBS-
ALPAGES";0;0
464;37;483;16;22/04/2010;;;;;0,000000;Voiture;48;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES- LUX  DEV-ALPAGES-SUNEOR-EERI-
ALPAGES";0;0
465;37;483;16;23/04/2010;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-EDK-EKSBS-ALPAGES-SUNEOR-ALPAGES;0;0
466;37;483;17;26/04/2010;;;;;0,000000;Voiture;48;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES -SAHEL BUILDING-CEC-ALPAGES
SUNEOR-OBS -ALPAGES";0;0
